frame,label,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
43,0,-0.18333411199999994,-0.7429206669999999,-0.56179297,0.999179184,-0.168562055,-0.799955219,-0.550277114,0.998729408,-0.15364491999999996,-0.806878239,-0.550391078,0.999016821,-0.13808685600000004,-0.812720925,-0.550399423,0.998924792,-0.20744288,-0.7828893960000001,-0.52039361,0.998820066,-0.22229564200000002,-0.777241946,-0.520335197,0.998952389,-0.23549210999999998,-0.771966488,-0.52089417,0.998784661,-0.10391789699999998,-0.810126782,-0.287431777,0.999244392,-0.23612696,-0.756156743,-0.197617352,0.999015868,-0.149555683,-0.708582431,-0.468031228,0.999089479,-0.195320606,-0.690815717,-0.434567988,0.999007404,0.053697883999999974,-0.5760592520000001,-0.05067762,0.996082187,-0.28057920999999997,-0.539199949,-0.034630664,0.997405589,0.169500172,-0.28789621600000004,-0.21381405,0.872546315,-0.386533708,-0.24936825100000004,-0.128413051,0.780428946,0.16721785,-0.260602117,-0.704710245,0.618918955,-0.22534746,-0.20893806299999995,-0.451646715,0.485085279,0.20497059800000006,-0.25356406,-0.793184698,0.49083221,-0.17439621699999996,-0.15569675000000005,-0.506188571,0.410510153,0.18374627799999999,-0.29170536999999996,-0.770023465,0.512531757,-0.161000967,-0.21629262000000005,-0.49210912,0.414264143,0.16751998599999995,-0.29086923600000003,-0.723977447,0.52074343,-0.17512994999999998,-0.231384814,-0.451457679,0.428632408,0.0,0.0,-0.039819874,0.5778175,0.4910523,1.085493684,0.042377733,0.594358981,0.71470511,1.484592915,-0.014543092,0.138752759,0.463138282,1.509218454,0.096379608,0.135082558,0.685261846,1.885477781,0.475109041,0.019604703,0.481787354,1.930300832,0.477764457,0.036460176,0.686570227,1.935618997,0.499531269,0.018154694,0.491868496,1.984070897,0.503024399,0.037348591,0.647345245,2.043991804,0.140491158,0.014202732,0.502853036,2.086962461,0.130700633,0.022873906
44,0,-0.18481659800000005,-0.754996925,-0.622688055,0.999139011,-0.16916620699999996,-0.8123128110000001,-0.60224539,0.998715997,-0.15392625299999996,-0.8190882800000001,-0.602584302,0.999014378,-0.13819372600000002,-0.8248154220000001,-0.602829814,0.998920262,-0.208204418,-0.7957732080000001,-0.585739017,0.998783708,-0.22326439600000003,-0.7905575630000001,-0.585785508,0.998909473,-0.23671883300000002,-0.785735756,-0.586351633,0.998724341,-0.10460895300000006,-0.822269648,-0.340026736,0.999262571,-0.23791903200000003,-0.769876599,-0.253376454,0.999014139,-0.15194213300000003,-0.7205292280000001,-0.515563309,0.999128044,-0.19703802399999998,-0.702776134,-0.490188032,0.999036014,0.053297043000000044,-0.5870977340000001,-0.087024614,0.996399522,-0.285327285,-0.54693985,-0.066281006,0.997498751,0.170311392,-0.3000546100000001,-0.238813788,0.867539227,-0.391660243,-0.2587101460000001,-0.175353408,0.784484863,0.186018825,-0.26591557200000004,-0.718736172,0.61143887,-0.22360199600000003,-0.2214071150000001,-0.519601285,0.464397073,0.23202502800000002,-0.2578611970000001,-0.808046818,0.482059151,-0.17222040800000005,-0.16582191000000002,-0.584072232,0.388521641,0.214317859,-0.298541963,-0.825904191,0.504480243,-0.15851306899999995,-0.228433192,-0.577475309,0.391963899,0.195851922,-0.299922287,-0.740812063,0.513450563,-0.173198819,-0.24432742600000001,-0.522694707,0.407030702,0.0,0.0,-0.035079893,0.585150182,0.487282336,1.100005865,0.037768133,0.600775301,0.711927056,1.489459515,0.052602679,0.133551911,0.466680527,1.520818353,0.248717517,0.130306065,0.687043011,1.89637351,0.572965264,0.01829583,0.484146357,1.936605215,0.724519372,0.03419508,0.688547552,1.946641326,0.605388224,0.016918696,0.49222976,1.991334438,0.758092284,0.035408363,0.653429866,2.05465579,0.21906963,0.013220162,0.50696373,2.092988729,0.356559575,0.021571225
45,0,-0.18882107699999995,-0.7566534580000001,-0.609604239,0.999147594,-0.172457337,-0.81463775,-0.591132998,0.998742938,-0.15695786499999997,-0.820857972,-0.591430783,0.999038756,-0.141187191,-0.8262792830000001,-0.591636598,0.998946249,-0.211672515,-0.7991293370000001,-0.572416604,0.99880594,-0.22672411799999997,-0.79373005,-0.572457552,0.998925567,-0.240333915,-0.78879264,-0.573031902,0.998741508,-0.10814368699999999,-0.822248608,-0.35903573,0.999287784,-0.240301341,-0.772452295,-0.254058361,0.999050021,-0.15658938899999997,-0.7215896850000001,-0.51282233,0.999177575,-0.20062935399999998,-0.703001499,-0.483729273,0.999087989,0.049927473,-0.58531332,-0.150398314,0.996696413,-0.289829522,-0.543598294,-0.057041418,0.997657537,0.168806314,-0.29894632100000007,-0.304400831,0.868120909,-0.397733629,-0.25793612,-0.101031303,0.789908469,0.17636263399999996,-0.262332499,-0.788011551,0.610473931,-0.265699506,-0.180708945,-0.389380485,0.444949239,0.21791166100000003,-0.252882362,-0.87368238,0.479276597,-0.22488287099999998,-0.10563665600000005,-0.440962017,0.369444549,0.21194344799999998,-0.29619395700000006,-0.892985523,0.501661479,-0.20565465099999997,-0.16621536000000003,-0.441963822,0.373091727,0.18208152099999997,-0.29883337,-0.807087421,0.511834025,-0.21568590399999998,-0.19211590300000003,-0.395674467,0.390203178,0.0,0.0,-0.038199291,0.599744439,0.485250652,1.101465702,0.041049145,0.616431475,0.71226126,1.491078019,0.081976622,0.1255849,0.468109697,1.528631806,0.269398034,0.122033313,0.692841709,1.903030992,0.559326947,0.016797759,0.48571834,1.94029057,0.69496882,0.031431828,0.695430815,1.954084873,0.590234518,0.015568716,0.493356764,1.995536447,0.725446343,0.032813642,0.659012318,2.061616421,0.212918237,0.012139281,0.510648251,2.097662687,0.335223854,0.019897237
46,0,-0.193134904,-0.7623538679999999,-0.630309045,0.999176204,-0.17610186400000005,-0.821187914,-0.609453261,0.998788178,-0.16026288300000002,-0.827067495,-0.609723926,0.999077082,-0.14419579500000002,-0.832316488,-0.609888792,0.998988867,-0.21610167600000002,-0.806935817,-0.591033101,0.998839319,-0.23127538000000003,-0.801834792,-0.591079414,0.998949468,-0.245006353,-0.797067434,-0.591651678,0.998760223,-0.11174917200000001,-0.827462286,-0.369485319,0.999321997,-0.24568641200000002,-0.780187637,-0.264267117,0.999071956,-0.16248375199999998,-0.726639986,-0.531221449,0.999233902,-0.20624759800000003,-0.707883329,-0.502240717,0.999141276,0.04590141800000003,-0.588899136,-0.166993663,0.996985257,-0.294837356,-0.547136844,-0.076061822,0.997798622,0.139771223,-0.30186230000000003,-0.343213886,0.872062206,-0.40125691900000005,-0.25881457399999996,-0.216737226,0.796987057,0.16864520299999997,-0.26162225000000006,-0.843565941,0.608801365,-0.257014811,-0.19206237800000003,-0.638176739,0.430149555,0.19766867099999996,-0.23908913200000004,-0.931626976,0.47385025,-0.214782894,-0.12309873100000002,-0.71180445,0.352758199,0.194928765,-0.289583385,-0.952382207,0.49643749,-0.19903099500000004,-0.18138897499999995,-0.699752152,0.355845213,0.17481207799999998,-0.294303239,-0.862205148,0.506646097,-0.20882541000000004,-0.20469820500000002,-0.64231348,0.374030083,0.0,0.0,-0.038367666,0.606630862,0.484624863,1.105221868,0.041200198,0.621895671,0.714207411,1.501205921,0.079100274,0.120976597,0.471563041,1.540593743,0.297841728,0.115642928,0.694960296,1.908558965,0.530712724,0.015584962,0.484404713,1.947500825,0.7256881,0.029023089,0.697116017,1.96222806,0.557518005,0.014426688,0.491575658,2.003630638,0.755087197,0.030573474,0.662452281,2.06428504,0.174563244,0.011182544,0.509200513,2.102222443,0.346253991,0.018411623
47,0,-0.19648960200000004,-0.7606045899999999,-0.627446413,0.999194741,-0.17969387700000006,-0.8200657359999999,-0.609584868,0.998820722,-0.163358032,-0.8258726589999998,-0.609843016,0.999101222,-0.146844148,-0.831123262,-0.609971404,0.999013305,-0.22027370300000004,-0.8063971099999999,-0.590956986,0.998866439,-0.23529541400000004,-0.8014328479999999,-0.591032982,0.998970985,-0.24890339300000003,-0.796604812,-0.591651082,0.998789191,-0.11402559200000006,-0.826020926,-0.378585398,0.999335051,-0.248734891,-0.7794233259999999,-0.275878757,0.999108553,-0.16611242300000006,-0.7247762969999999,-0.530790627,0.99927181,-0.20941898200000003,-0.7059656079999999,-0.502261341,0.999186277,0.04416853199999993,-0.5860140919999999,-0.164828628,0.997187376,-0.296906918,-0.5453101389999999,-0.07060498,0.997905374,0.12959706799999993,-0.29156339099999995,-0.338416338,0.867023647,-0.41029924100000004,-0.2586717009999999,-0.093876109,0.795053542,0.17053318099999992,-0.26061469299999995,-0.825517058,0.603990376,-0.31245768,-0.16755914699999996,-0.367287785,0.410052955,0.20502758099999996,-0.2406184669999999,-0.905638397,0.471214116,-0.28324726200000006,-0.08786374299999988,-0.409541309,0.334944487,0.18634277599999993,-0.2896928779999999,-0.918276906,0.495423198,-0.262778341,-0.14490646099999993,-0.417662144,0.339378774,0.17176151299999998,-0.29338741299999993,-0.840611577,0.504761696,-0.26773273900000005,-0.17195373699999994,-0.37575236,0.358388811,0.0,0.0,-0.038767193,0.589012504,0.484527647,1.103519917,0.041593753,0.607932508,0.712718189,1.50059545,0.098196864,0.116357863,0.467118979,1.539131522,0.274918973,0.110545985,0.694133282,1.908551455,0.551673293,0.014761505,0.482325077,1.947399259,0.69528681,0.02732902,0.696302474,1.961908221,0.580605805,0.013648379,0.490207732,2.002747059,0.716219306,0.029156122,0.661762834,2.065947533,0.215745762,0.010617536,0.508938074,2.103737593,0.286019266,0.017574904
48,0,-0.197016119,-0.766156048,-0.690073609,0.999203384,-0.18061304,-0.8266835510000001,-0.669012368,0.99885124,-0.16388881200000005,-0.8323768680000001,-0.669250488,0.99912554,-0.14704471799999996,-0.8375441440000001,-0.66929394,0.999035835,-0.222118824,-0.8133462080000001,-0.652496636,0.998884737,-0.23739224599999997,-0.8083130420000001,-0.652614772,0.998987138,-0.251305222,-0.8031177230000002,-0.653248191,0.998806596,-0.114482223,-0.8315816530000001,-0.419112682,0.99935025,-0.252125799,-0.7846677900000001,-0.32763201,0.999140859,-0.166418254,-0.7295533120000002,-0.58684963,0.999313474,-0.21023291300000002,-0.7107357390000001,-0.561797202,0.999233007,0.043390275000000034,-0.5875979070000001,-0.196934551,0.997401357,-0.300146371,-0.5490006810000001,-0.094481997,0.998029113,0.12603825400000002,-0.27718883800000016,-0.40778479,0.868246436,-0.415646225,-0.26510739400000005,-0.031706385,0.791734517,0.13406348300000004,-0.2605350620000001,-0.935409725,0.600031435,-0.321393549,-0.1641646630000001,-0.238844156,0.385701567,0.12953353,-0.24710732700000015,-1.023393631,0.464557886,-0.291511178,-0.08059322900000021,-0.273604453,0.313889354,0.116247714,-0.29591018000000013,-1.016520977,0.488827407,-0.272479236,-0.13635718900000016,-0.283958137,0.319215119,0.10840565000000002,-0.2983233340000001,-0.942376792,0.496244103,-0.278602868,-0.16455888800000007,-0.245900124,0.338573962,0.0,0.0,-0.039390303,0.572042882,0.479501188,1.105837464,0.042204414,0.593597472,0.706655622,1.517644048,0.165556625,0.110787556,0.45784837,1.545411944,0.235260755,0.103942059,0.684353948,1.920804381,0.676539242,0.013917133,0.470241219,1.959418893,0.640183151,0.025615342,0.686793506,1.973417759,0.712054133,0.012897013,0.477503777,2.015635014,0.657859683,0.027720731,0.64859587,2.083020449,0.332453698,0.010141348,0.499085277,2.117674589,0.225193933,0.016823161
49,0,-0.197377682,-0.7668480279999998,-0.682360768,0.999224365,-0.180969477,-0.8280234339999999,-0.651244342,0.998891771,-0.16434437000000002,-0.8337078389999999,-0.651891947,0.999150872,-0.147604823,-0.8388496929999999,-0.652106166,0.999068379,-0.22277146599999997,-0.814890712,-0.638863802,0.998924851,-0.23833122899999998,-0.8099193869999999,-0.638826609,0.999015272,-0.252521008,-0.8046514989999999,-0.639699161,0.998848081,-0.11574500799999998,-0.8322992619999998,-0.392106116,0.999366403,-0.25387826599999996,-0.785970568,-0.295591414,0.999167502,-0.16724431500000003,-0.7299412789999999,-0.563523293,0.999352157,-0.21066737199999996,-0.7111030819999999,-0.540546894,0.999278486,0.04207611099999997,-0.5860604049999999,-0.187393934,0.997618377,-0.30192112899999995,-0.5495303269999999,-0.08132796,0.99817425,0.13913005600000006,-0.27900832899999994,-0.390847772,0.875756323,-0.420812309,-0.2641247509999999,-0.069799721,0.802155793,0.17437940800000007,-0.2552751899999999,-0.819924057,0.604769528,-0.30277958499999996,-0.17335808299999989,-0.341418326,0.380149186,0.192765772,-0.2442170979999999,-0.887644768,0.463901132,-0.266408414,-0.09734159699999989,-0.387609333,0.305332512,0.18726879400000007,-0.28270626099999985,-0.916522801,0.487647027,-0.24751254899999997,-0.1549803609999999,-0.381028146,0.31004563,0.15848881000000004,-0.2882518169999999,-0.8382985,0.494580626,-0.255833834,-0.1797692769999999,-0.343583405,0.329783082,0.0,0.0,-0.042180751,0.591197133,0.475352913,1.10663271,0.044889536,0.612619698,0.706192851,1.519482255,0.149358541,0.109898821,0.45643872,1.550954342,0.298510373,0.101801157,0.684129894,1.92457068,0.644800603,0.013422825,0.470092297,1.965327024,0.715055585,0.024518846,0.686958253,1.977504134,0.679202974,0.012454727,0.476905882,2.019370079,0.744207263,0.026975168,0.651431739,2.088004589,0.308361202,0.00978809,0.501461446,2.130780697,0.343641996,0.016126145
50,0,-0.19386321299999998,-0.767023265,-0.671934187,0.999224186,-0.1775539519999999,-0.828404992,-0.648143649,0.998899817,-0.16099935799999998,-0.83414495,-0.648453593,0.999158204,-0.14439737799999997,-0.839339077,-0.648555279,0.999072969,-0.21918141799999996,-0.815380185,-0.630324244,0.998912632,-0.23473846899999995,-0.8104660209999999,-0.630328298,0.998998344,-0.24876719699999994,-0.8051586449999999,-0.630956709,0.99882257,-0.11288708399999992,-0.8325577369999999,-0.395415366,0.999375582,-0.24994084199999994,-0.7868976289999999,-0.292678237,0.999151826,-0.164110184,-0.7298928789999999,-0.565421462,0.9993788,-0.20696341999999995,-0.710987627,-0.537741959,0.999302924,0.043726683000000044,-0.5855180019999999,-0.179006368,0.997793853,-0.29784431999999994,-0.549620032,-0.103455901,0.998243511,0.14730352200000008,-0.27005761799999994,-0.372021586,0.879396856,-0.41717529299999995,-0.2588495609999999,-0.275927365,0.810764849,0.178770781,-0.2551761859999999,-0.833944499,0.612014294,-0.23699018399999994,-0.23886585199999988,-0.692292929,0.383721143,0.19672930200000005,-0.2439145439999999,-0.910062909,0.467449248,-0.1726041439999999,-0.18776541899999988,-0.763803542,0.303199679,0.19235855300000004,-0.28418457499999994,-0.922093511,0.491175503,-0.16062897399999998,-0.25123315999999996,-0.727653325,0.307321817,0.16296076800000003,-0.289986133,-0.846957326,0.497249842,-0.17909687799999996,-0.2635226839999999,-0.684927762,0.325967193,0.0,0.0,-0.042336043,0.580631554,0.468190134,1.105884552,0.045045651,0.601068914,0.697812736,1.520699263,0.127549976,0.107100993,0.454201162,1.550050735,0.262324154,0.099475093,0.679754853,1.926225305,0.604164004,0.012699069,0.469249338,1.965285182,0.648263216,0.023158919,0.682378173,1.979426742,0.634922802,0.011694049,0.475648314,2.019394875,0.673783839,0.025656067,0.650575995,2.088443518,0.263980508,0.009275719,0.501388907,2.129244804,0.273462713,0.015405868
51,0,-0.19523322599999998,-0.767541856,-0.65214318,0.999216974,-0.178783178,-0.8290618359999999,-0.630006671,0.998906851,-0.16263687599999999,-0.834799678,-0.630279422,0.999163926,-0.14645153300000002,-0.8399735989999999,-0.630397737,0.999072909,-0.21945497400000002,-0.816206754,-0.61168021,0.998901606,-0.234576821,-0.8114496179999999,-0.611705124,0.998993099,-0.24828201500000002,-0.8062238989999999,-0.612302363,0.998818994,-0.11526107799999996,-0.8330847029999999,-0.383908331,0.999379158,-0.249671578,-0.7881644669999999,-0.269217253,0.99914676,-0.16649490600000005,-0.730382085,-0.549572527,0.999396861,-0.208700359,-0.7113179869999999,-0.521349907,0.999320209,0.041438520000000034,-0.584915817,-0.137675807,0.997898579,-0.29734805200000003,-0.5502507689999999,-0.083049119,0.998240888,0.156713247,-0.2721967099999999,-0.336793154,0.875301003,-0.419034064,-0.2540258769999999,-0.280317605,0.819991708,0.19311034699999996,-0.2552004459999999,-0.825125873,0.604727089,-0.235391438,-0.261762619,-0.785084546,0.397246689,0.214410007,-0.24243521699999993,-0.904388607,0.459965229,-0.173817754,-0.21999198199999992,-0.864898801,0.307774007,0.21004629099999994,-0.281419278,-0.917003632,0.485101759,-0.159900963,-0.28803563199999993,-0.828778744,0.311751574,0.19152075000000002,-0.2878949049999999,-0.838703334,0.489033192,-0.176196754,-0.296804965,-0.778557301,0.327784777,0.0,0.0,-0.04241439,0.573660672,0.467425883,1.106304884,0.045082845,0.593238533,0.697666526,1.502539277,-0.098097958,0.112474546,0.453192532,1.536741138,0.168015108,0.106787235,0.67715776,1.912769198,0.366431892,0.012811295,0.466437876,1.951755881,0.517556369,0.023192076,0.679328322,1.964295745,0.392733634,0.011510945,0.471565008,2.007095575,0.53768301,0.025805579,0.64549458,2.077516317,-0.012618343,0.009020192,0.496592671,2.110390425,0.129911557,0.015370644
52,0,-0.19636547599999998,-0.7782623770000001,-0.682962477,0.999139428,-0.17831718999999996,-0.840052396,-0.65463531,0.998810649,-0.16173583299999994,-0.845824063,-0.654900432,0.999110401,-0.14542210099999997,-0.850946486,-0.654917836,0.998982251,-0.219496698,-0.8272002940000001,-0.633548141,0.998761773,-0.23424747599999995,-0.8225872220000001,-0.633597016,0.998893678,-0.24766629999999995,-0.817436636,-0.634281456,0.998677254,-0.11271756899999996,-0.8437245790000001,-0.389144093,0.999345779,-0.24723941099999996,-0.799623162,-0.272609413,0.999079108,-0.166624785,-0.7409838740000001,-0.574388862,0.999378383,-0.20878356699999995,-0.7218808830000001,-0.54285562,0.999302149,0.04647034400000005,-0.590626657,-0.140265822,0.997968793,-0.29540318299999996,-0.5610049960000001,-0.097995989,0.998228669,0.167996406,-0.2577626110000001,-0.364177883,0.870579183,-0.41717261099999997,-0.2619053130000001,-0.34302476,0.82096839,0.182344913,-0.2618101840000001,-0.880175471,0.592939138,-0.18859994499999994,-0.27447474000000005,-0.845680118,0.40095225,0.17419028200000009,-0.24627226600000007,-0.968065262,0.447160184,-0.11401879799999992,-0.23098474800000002,-0.929160416,0.306050271,0.19577211100000003,-0.28928589800000004,-0.961507976,0.474113792,-0.10349619399999999,-0.2972071770000001,-0.888680577,0.310891598,0.18888121800000002,-0.2951527840000001,-0.887071311,0.475532711,-0.125946522,-0.3067075610000001,-0.837702096,0.323625296,0.0,0.0,-0.042437427,0.537785172,0.458941638,1.112527609,0.045110125,0.559098899,0.690172315,1.518816113,-0.047994852,0.110361129,0.441220522,1.538980722,0.005306077,0.105264507,0.6731565,1.940639019,0.384511054,0.012213398,0.458472967,1.970905542,0.28073144,0.02205768,0.67651397,1.998535514,0.405864954,0.010865275,0.464697778,2.034806967,0.292129159,0.024400823,0.637564659,2.10182023,-0.020918271,0.008746932,0.484015375,2.122021914,-0.145400584,0.015075278
53,0,-0.204590708,-0.777008057,-0.638209999,0.999155998,-0.185868472,-0.839788586,-0.624652326,0.998819351,-0.16960954700000008,-0.8460032049999999,-0.624905229,0.999130726,-0.15270412,-0.851832092,-0.624873936,0.998988569,-0.226287901,-0.826759279,-0.58567071,0.998747408,-0.23978811500000002,-0.822580278,-0.585676432,0.998896241,-0.252406567,-0.8180023129999999,-0.586312473,0.99865967,-0.11510586700000003,-0.844916731,-0.387570441,0.999358833,-0.24728632000000006,-0.801946879,-0.232162163,0.999082029,-0.17255038,-0.7402803299999999,-0.554740012,0.999384999,-0.21317955900000002,-0.7213651539999999,-0.499148607,0.999313533,0.04699468600000001,-0.5915489789999999,-0.158247143,0.998053193,-0.29496604200000004,-0.564160347,-0.072333843,0.998236001,0.166416287,-0.263932407,-0.360482156,0.859107912,-0.42059728500000004,-0.26308709399999997,-0.283895433,0.820051432,0.20283311599999998,-0.26573443399999996,-0.790910423,0.594074011,-0.19099772000000004,-0.27394241099999994,-0.750254035,0.405005902,0.233850777,-0.24706768999999995,-0.861779213,0.451269895,-0.130541205,-0.22517871899999997,-0.819540203,0.306888074,0.22899353499999997,-0.289534807,-0.884527564,0.48171553,-0.12076461300000008,-0.2892791629999999,-0.782846332,0.313191563,0.212313235,-0.29671686899999994,-0.807782948,0.480660975,-0.13738197100000005,-0.3013271689999999,-0.744274259,0.323547393,0.0,0.0,-0.043295793,0.504095197,0.454481423,1.115309238,0.046077628,0.524734318,0.689921021,1.520334363,-0.166015357,0.104474463,0.438344955,1.540982366,-0.017612433,0.099431396,0.670484304,1.943896532,0.270244986,0.01129198,0.452680826,1.976634741,0.275001079,0.02039336,0.673966169,2.001467228,0.292394221,0.009989541,0.457738698,2.040894032,0.28863883,0.022481605,0.632048607,2.10630846,-0.123714447,0.008188527,0.476733029,2.127290487,-0.130876839,0.014218895
54,0,-0.21925124499999998,-0.772853821,-0.607122064,0.999190211,-0.19917783099999997,-0.836638778,-0.593330383,0.998866081,-0.183549523,-0.843207776,-0.593572974,0.999171138,-0.16634887499999995,-0.8497023579999999,-0.593635201,0.999024808,-0.238094121,-0.8230854569999999,-0.553009808,0.9987849,-0.24988606599999996,-0.819276452,-0.553065777,0.998939216,-0.26131820699999997,-0.815222949,-0.5536834,0.998703659,-0.12005937099999997,-0.842709034,-0.379496723,0.999385953,-0.248891443,-0.801097631,-0.195723489,0.999132812,-0.18365949399999998,-0.736146092,-0.522679985,0.999411106,-0.22261774499999998,-0.717426955,-0.465719879,0.999345064,0.046475351,-0.5893119569999999,-0.137093335,0.998136699,-0.29545235599999997,-0.5644491909999999,-0.039291393,0.998301208,0.163993061,-0.26634722899999996,-0.296550959,0.849601328,-0.42439347499999996,-0.2642787689999999,-0.259720862,0.824564457,0.20487040300000003,-0.26638525699999993,-0.724921286,0.599124789,-0.20071715099999998,-0.2724376909999999,-0.729688406,0.426029295,0.244359553,-0.2451488369999999,-0.798066258,0.458521485,-0.14019018399999994,-0.21909517,-0.796228349,0.320041239,0.23590076000000004,-0.28613608999999995,-0.812648296,0.492991567,-0.13139075,-0.28244393999999995,-0.761965036,0.328162193,0.21198928400000006,-0.29465997199999994,-0.738622546,0.489184469,-0.14634793999999995,-0.29614299499999996,-0.724326253,0.335580438,0.0,0.0,-0.043133184,0.488679916,0.455237776,1.118309021,0.045836054,0.516073763,0.702255785,1.490267992,-0.265595853,0.102591969,0.439061552,1.512759924,-0.153254792,0.099476367,0.677631557,1.92509377,0.244855404,0.010712456,0.464273751,1.968278646,0.216261983,0.019489586,0.681200683,1.983253241,0.27505371,0.009436011,0.472701132,2.034494162,0.239019662,0.021467231,0.638116717,2.091478348,-0.128860146,0.007864807,0.483698457,2.120471954,-0.168995291,0.014206873
55,0,-0.23841240999999996,-0.767763466,-0.569487333,0.999249935,-0.21890830999999994,-0.831661373,-0.557528138,0.998950422,-0.20415371699999996,-0.83808729,-0.557865858,0.999229848,-0.18787312499999997,-0.845383435,-0.557801604,0.999094307,-0.25473836099999997,-0.819464236,-0.517436385,0.998871684,-0.26511767499999994,-0.81641233,-0.517429173,0.999011457,-0.27555167699999994,-0.813477129,-0.518055797,0.998794496,-0.13589435799999994,-0.842170715,-0.352661073,0.999426484,-0.26046284999999997,-0.803782493,-0.158869565,0.999191642,-0.20261567799999997,-0.7330448920000001,-0.483884871,0.999450982,-0.23925971999999995,-0.71477592,-0.428690732,0.999387681,0.034398973000000055,-0.59626013,-0.123207971,0.99820745,-0.30668926199999996,-0.5716373920000001,0.014262326,0.998306513,0.15174633300000007,-0.27773577000000005,-0.279589683,0.842782319,-0.44283713399999997,-0.27285313600000005,-0.248706982,0.826438606,0.19794958800000007,-0.26697397200000006,-0.704734266,0.620689213,-0.272170812,-0.2779062990000001,-0.824629664,0.438574791,0.24124693900000005,-0.24456387700000004,-0.778611541,0.483668327,-0.21536242999999994,-0.223570108,-0.905346394,0.32908386,0.23291575900000006,-0.279219448,-0.796518624,0.519778132,-0.19019198399999998,-0.286605656,-0.876501679,0.339286923,0.207216144,-0.2904979590000001,-0.71882838,0.512940228,-0.20463359399999997,-0.30080157500000004,-0.825583339,0.344598442,0.0,0.0,-0.051685672,0.450421274,0.465245873,1.12827456,0.054456003,0.477015316,0.704134583,1.505454183,-0.16618675,0.096501395,0.464132488,1.532664895,0.075474739,0.093186893,0.696344018,1.943524718,0.283832908,0.009884043,0.487828165,1.987136126,0.373163998,0.018037619,0.703952253,2.004278183,0.305530429,0.008646643,0.496095955,2.053421259,0.388615787,0.019888211,0.661330998,2.104424238,-0.11667905,0.007391868,0.50839287,2.139365673,-0.051798522,0.01401754
56,0,-0.25342232,-0.769611687,-0.573359847,0.999298155,-0.23399540800000002,-0.833732009,-0.563966453,0.9990201,-0.21944567599999998,-0.8402350249999999,-0.56427449,0.999277651,-0.20361894400000002,-0.847784788,-0.564234853,0.999149621,-0.268183887,-0.821913541,-0.523765206,0.998939991,-0.277670175,-0.8191907110000001,-0.523780823,0.999068201,-0.287302554,-0.81663552,-0.524392724,0.998869121,-0.14833372899999997,-0.84547624,-0.362815559,0.999459863,-0.268916786,-0.809155107,-0.164550781,0.999241233,-0.21708071299999998,-0.734950632,-0.487319231,0.999480307,-0.252196998,-0.7169696990000001,-0.430652618,0.999420702,0.02575433199999999,-0.602252663,-0.129140168,0.998233497,-0.31501323,-0.5771675709999999,0.027264234,0.998273551,0.14495712500000002,-0.287442387,-0.329965115,0.82568568,-0.452541828,-0.27525615699999995,-0.244036481,0.813935935,0.19024187299999995,-0.274749518,-0.825623214,0.628390491,-0.299040497,-0.27628123800000004,-0.876209438,0.440397769,0.23521471000000005,-0.253460467,-0.911881089,0.497333169,-0.249906183,-0.22105348199999997,-0.970853627,0.332581133,0.224291205,-0.28839302099999997,-0.930499732,0.537016273,-0.2201069,-0.28686815499999996,-0.943031311,0.346231937,0.19725835299999994,-0.300073982,-0.841849923,0.525553882,-0.231672704,-0.300441623,-0.880715251,0.34878245,0.0,0.0,-0.062256493,0.412606418,0.472088873,1.135938048,0.065093651,0.438984811,0.708501399,1.511660933,-0.137346879,0.090298384,0.468990624,1.53461206,0.029534668,0.086856328,0.702140689,1.948873878,0.330250204,0.009047737,0.489781439,1.988110304,0.331692845,0.016533013,0.709366322,2.010409117,0.354986638,0.00790074,0.498518646,2.054664373,0.349402159,0.01824555,0.664692998,2.109438419,-0.061235748,0.006880306,0.509009242,2.140590668,-0.074319646,0.013366244
